운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,위도,경도
에버온,부산해운대구 센텀삼환아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),35.17238755,129.1386189
에버온,부산해운대구 센텀삼환아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),35.17238755,129.1386189
에버온,부산해운대구 우방신세계타운 112동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 61(1190-1 우방신세계아파트),35.20284944,129.1161518
에버온,부산해운대구 우방신세계타운 112동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 61(1190-1 우방신세계아파트),35.20284944,129.1161518
에버온,부산해운대구 우방신세계타운 113동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 61(1190-1 우방신세계아파트),35.20284944,129.1161518
에버온,부산해운대구 우방신세계타운 114동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 61(1190-1 우방신세계아파트),35.20284944,129.1161518
에버온,삼락동주민센터,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 낙동대로1310번길 19(삼락동 주민센터),35.17701062,128.9776416
에버온,삼환아파트1,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로208번길 133(1-4 삼환아파트),35.16212646,129.0233449
에버온,삼환아파트1,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로208번길 133(1-4 삼환아파트),35.16212646,129.0233449
에버온,삼환아파트2,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로208번길 133(1-4 삼환아파트),35.16212646,129.0233449
에버온,서2동주민센터,1,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 서동중심로 33(서2동 행정복지센터),35.21287248,129.1044952
에버온,서3동행정복지센터,1,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 서곡로33번길 9주민센터 1층 주차장 중간 기둥,35.21719941,129.1039315
에버온,서대신1동주민센터,1,AC완속,부산광역시 ,서구 ,부산광역시 서구 구덕로315번길 49(179-1 서대신1동주민센터),35.11108286,129.0144178
에버온,센텀수영강변1차e편한세상 102동,1,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176102동 지하주차장 A2 기둥뒤,0,0
에버온,센텀수영강변1차e편한세상 102동,2,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176102동 지하주차장 A2 기둥뒤,0,0
에버온,센텀수영강변1차e편한세상 102동,3,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176102동 지하주차장 A2 기둥뒤,0,0
에버온,센텀수영강변1차e편한세상 105동,1,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176105동 지하주차장 D2 기둥뒤,0,0
에버온,센텀수영강변1차e편한세상 105동,2,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176105동 지하주차장 D2 기둥뒤,0,0
에버온,센텀수영강변1차e편한세상 105동,3,AC완속,부산광역시 ,수영구 ,부산광역시 수영구 좌수영로 176105동 지하주차장 D2 기둥뒤,0,0
에버온,송정동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 송정중앙로21번길 20(200-3 송정동주민센터),35.18366028,129.2037147
에버온,신개금엘지아파트1단지210동,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트1단지210동,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트1단지210동,3,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트1단지210동,4,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트1단지210동,5,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트1단지210동,6,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 19210동 지하3층 07~08기둥,0,0
에버온,신개금엘지아파트2단지101동,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 20101동 지하3층 04기둥,0,0
에버온,신개금엘지아파트2단지101동,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 20101동 지하3층 04기둥,0,0
에버온,신개금엘지아파트2단지104동,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 20104~106동 사이 지하3층 01기둥,0,0
에버온,신개금엘지아파트2단지104동,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양대로300번길 20104~106동 사이 지하3층 01기둥,0,0
에버온,신선동주민센터,1,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 하나길 317(84-3 신선동주민센터),35.08338204,129.0451605
에버온,신평1동행정복지센터,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 신산로 173(544-1 신평1동행정복지센터),35.09006431,128.9743654
에버온,엄궁동주민센터,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 엄궁북로 15(618-31 엄궁동주민센터),35.12869231,128.9722029
에버온,연산1동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 연동로8번길 66(313-10 연산1동주민센터),35.18998727,129.0904228
에버온,연산2동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 중앙대로1038번길 39(1597-12 연산2동주민센터),35.17997379,129.0792948
에버온,연산3동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 연수로218번길 4(1799-73 연산3동주민센터),35.17334797,129.0942269
에버온,연산4동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 쌍미천로151번길 42(630-22 연산4동주민센터),35.18628827,129.0849277
에버온,연산5동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 거제천로124번길 15(1478-1 연산5동주민센터),35.18448619,129.0760783
에버온,연산6동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 쌍미천로52번길 2(연산6동 주민센터),35.1774563,129.08966
에버온,연산8동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 과정로251번길 33(408-20 연산8동주민센터),35.18712232,129.1009904
에버온,연산9동주민센터,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 안연로8번길 지하71(연산동 396-8),0,0
에버온,연산한양타워아파트1,1,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 과정로344번길 22(307-10 한양아파트),35.19044455,129.0927261
에버온,연산한양타워아파트1,2,AC완속,부산광역시 ,연제구 ,부산광역시 연제구 과정로344번길 22(307-10 한양아파트),35.19044455,129.0927261
에버온,영주2동주민센터,1,AC완속,부산광역시 ,중구 ,부산광역시 중구 동영로 71-2(영주2동 주민센터),35.1115639,129.0318047
에버온,우1동주민센터,1,AC완속,부산광역시 ,해운대구 ,"부산광역시 해운대구 해운대로 612(539-4 우1동주민센터,역전치안센터)",35.16287307,129.1580987
에버온,우2동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로383번가길 7(1185-120 우2동주민센터),35.17120796,129.1399344
에버온,우3동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로 104(우3동 주민센터),35.15973324,129.143307
에버온,일광면사무소,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 일광면 일광로 77-7(일광면 행정복지센터),35.26420615,129.2322636
에버온,자매정신요양원,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 사리로 37정문우측경비실 옆,35.10314957,128.9986249
에버온,장림1동행정복지센터,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 장림로161번길 2(1140 장림1동행정복지센터),35.08305432,128.9668712
에버온,장림2동행정복지센터,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 장평로 131(601 장림2동행정복지센터),35.07787115,128.9726266
에버온,장전2동 주민센터,1,AC완속,부산광역시 ,금정구 ,부산광역시 금정구 소정로 19(장전2동 행정복지센터),35.22774818,129.0809686
에버온,재송1동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로63번길 23(274-2 재송1동주민센터),35.18462961,129.1251954
에버온,재송2동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로125번길 26(1046 재송2동주민센터),35.18964213,129.12534
에버온,전기안전공사 부산울산지역본부,1,AC완속,부산광역시 ,중구 ,부산광역시 중구 해관로 271층주차장 좌측 첫번째 기둥뒤쪽,0,0
에버온,좌1동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 91(1458-2 좌1동주민센터),35.1708852,129.1742076
에버온,좌2동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 302(1327-2 좌2동주민센터),35.169094,129.1825976
에버온,좌3동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 65(1341-3 좌3동주민센터),35.17226436,129.1666133
에버온,좌4동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 183(1407-6 좌4동주민센터),35.17788845,129.1762556
에버온,주례1동주민센터,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 사상로137번길 22(106-3 허니문모텔),35.15740925,128.9879387
에버온,주례3동주민센터,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 냉정로 10(595-3 주례3동주민센터),35.1473504,129.0014176
에버온,중2동주민센터,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로433번길 34(중2동 주민자치센터),35.16194869,129.1791113
에버온,청학2동주민센터,1,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 태종로 394(52-1 청학2동주민센터),35.09191292,129.0657411
에버온,하단2동행정복지센터,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 하신번영로 377(1161-3 하단2동행정복지센터),35.11458863,128.9605228
에버온,학장동행정복지센터,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로147번길 11(학장동 주민센터),35.14410084,128.9873083
에버온,해운대 더샵센텀파크1차아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀중앙로 145지상2층113동앞G05기둥전체,35.17675704,129.1235919
에버온,해운대 더샵센텀파크1차아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀중앙로 145지상2층113동앞G05기둥전체,35.17675704,129.1235919
에버온,해운대 더샵센텀파크1차아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀중앙로 145지상2층113동앞G05기둥전체,35.17675704,129.1235919
에버온,해운대 더샵센텀파크1차아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀중앙로 145지상2층113동앞G05기둥전체,35.17675704,129.1235919
에버온,해운대 더샵센텀파크1차아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀중앙로 145지상2층113동앞G05기둥전체,35.17675704,129.1235919
에버온,해운대 월드트럼프마린,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,7,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,8,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,9,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,10,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
에버온,해운대 월드트럼프마린,11,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티2로 47(1410 트럼프월드마린아파트),35.15482618,129.1432434
