sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm25Value,khaiValue
경기,동탄,도시대기,0.004,1.1,0.003,0.039,149,129,309
경기,우정읍,도시대기,0.003,0.3,0.025,0.012,73,21,88
경기,청계동,도시대기,0.002,0.2,0.019,0.019,78,16,95
경기,새솔동,도시대기,0.002,0.2,0.017,0.016,,20,
경기,봉담읍,도시대기,0.005,0.3,0.018,0.021,76,19,95
경기,서신면,도시대기,0.004,0.3,0.025,0.014,76,17,87
경기,백석읍,도시대기,0.002,0.2,0.028,0.004,50,13,73
경기,고읍,도시대기,0.002,0.4,0.018,0.018,54,23,87
경기,보산동,도시대기,0.002,0.2,0.02,0.018,46,7,80
경기,봉산동,도시대기,0.002,0.3,0.025,0.016,53,20,100
경기,공도읍,도시대기,0.002,0.4,0.023,0.019,65,16,112
경기,죽산면,도시대기,0.002,0.4,0.028,0.01,64,19,101
경기,중앙동(경기),도시대기,0.003,0.4,0.027,0.016,97,20,105
경기,대신면,도시대기,0.002,0.3,0.03,0.008,97,27,128
경기,가남읍,도시대기,0.002,0.3,0.028,0.009,90,19,128
경기,연천,도시대기,0.002,0.5,0.007,0.022,27,17,79
경기,가평,도시대기,,,,,,,
경기,설악면,도시대기,0.002,0.4,0.027,0.011,70,18,92
경기,용문면,도시대기,0.003,0.4,0.021,0.019,85,,
경기,양평읍,도시대기,0.002,0.4,0.03,0.012,79,17,112
경기,연천(DMZ),교외대기,0.001,0.2,0.031,0.005,52,8,84
경기,신풍동,도시대기,0.003,0.3,0.023,0.023,68,15,
경기,인계동,도시대기,0.001,0,0.023,0.019,65,14,
경기,광교동,도시대기,0.002,0.3,0.018,0.027,65,13,79
경기,영통동,도시대기,0.002,0.3,0.025,0.019,75,7,78
경기,천천동,도시대기,0.002,0.2,0.02,0.026,63,13,
경기,경수대로(동수원),도로변대기,0.003,0.4,0.013,0.037,96,15,100
경기,고색동,도시대기,0.002,0.3,0.015,0.03,90,11,99
경기,호매실동,도시대기,0.002,0.3,0.02,0.02,,,
경기,대왕판교로(백현동),도로변대기,0.002,0.4,0.011,0.041,68,,
경기,단대동,도시대기,0.002,0.2,0.018,0.028,68,18,
경기,정자동,도시대기,0.002,0.3,0.021,0.021,74,15,100
경기,수내동,도시대기,0.002,0.3,0.016,0.03,72,16,95
경기,성남대로(모란역),도로변대기,0.003,0.5,0.009,0.037,72,10,92
경기,복정동,도시대기,0.002,0.3,0.016,0.031,73,14,90
경기,운중동,도시대기,0.002,0.3,0.022,0.02,66,,
경기,상대원동,도시대기,0.002,0.6,0.012,0.032,63,16,90
경기,의정부동,도시대기,0.003,0.3,0.021,0.021,54,8,78
경기,의정부1동,도시대기,0.002,0.2,0.024,0.015,52,15,85
경기,송산3동,도시대기,0.003,0.4,0.012,0.034,55,18,82
경기,안양8동,도시대기,0.001,0.3,0.022,0.019,,,
경기,부림동,도시대기,0.002,0.3,0.021,0.016,59,10,80
경기,호계동,도시대기,0.003,0.3,0.019,0.023,69,13,90
경기,안양2동,도시대기,0.002,0.3,0.02,0.02,64,10,74
경기,철산동,도시대기,0.001,0.2,0.017,0.024,57,12,90
경기,소하동,도시대기,0.002,0.2,0.023,0.021,52,18,109
경기,고잔동,도시대기,0.002,0.1,0.016,0.027,72,12,81
경기,원시동,도시대기,0.002,0.3,0.008,0.034,82,17,90
경기,본오동,도시대기,0.002,0.4,0.014,0.026,62,14,92
경기,원곡동,도시대기,0.003,0.2,0.012,0.032,70,17,90
경기,부곡동1,도시대기,0.003,0.3,0.013,0.03,74,9,78
경기,대부동,도시대기,0.002,0.2,0.032,0.006,74,15,78
경기,호수동,도시대기,0.002,0.3,0.017,0.026,63,14,79
경기,중앙대로(고잔동),도로변대기,0.003,0.3,,0.036,67,13,
경기,별양동,도시대기,0.002,0.3,0.025,0.019,74,16,97
경기,과천동,도시대기,0.002,0.4,0.025,0.016,72,8,82
경기,교문동,도시대기,0.002,0.3,0.023,0.014,49,15,90
경기,동구동,도시대기,0.002,0.5,0.02,0.01,65,21,90
경기,부곡3동,도시대기,0.002,0.3,0.016,0.026,70,15,95
경기,고천동,도시대기,0.002,0.4,0.022,0.02,51,14,92
경기,정왕동,도시대기,0.003,0.4,0.014,0.026,72,16,85
경기,시화산단,도시대기,0.002,0.3,0.023,0.019,74,15,87
경기,대야동,도시대기,0.002,0,0.025,0.015,60,16,87
경기,목감동,도시대기,0.002,0.2,0.004,0.04,77,21,87
경기,장현동,도시대기,0.002,0.3,0.009,0.029,64,19,80
경기,서해안로,도로변대기,0.002,0.4,0.024,0.017,63,17,87
경기,금곡동,도시대기,0.002,0.3,0.007,0.033,69,15,
경기,오남읍,도시대기,0.002,0.3,0.021,0.017,61,16,
경기,별내동,도시대기,0.002,0.2,0.023,0.015,57,17,85
경기,화도읍,도시대기,0.003,0.3,0.021,0.017,62,19,90
경기,경춘로,도로변대기,0.002,0.3,0.017,0.027,75,17,90
경기,와부읍,도시대기,0.002,0.2,0.025,0.016,68,25,95
경기,진접읍,도시대기,0.002,0.2,0.025,0.011,60,16,82
경기,비전동,도시대기,0.004,0.3,0.023,0.015,83,22,100
경기,안중,도시대기,0.002,0.2,0.019,0.02,74,23,97
경기,평택항,도시대기,0.001,0.2,0.021,0.016,78,23,105
경기,송북동,도시대기,0.003,0.4,0.016,0.022,88,22,105
경기,청북읍,도시대기,0.003,0.4,0.014,0.024,82,16,100
경기,고덕면,도시대기,0.003,0.4,0.022,0.016,67,26,100
경기,금촌동,도시대기,0.002,0.3,0.012,0.029,56,16,105
경기,운정,도시대기,0.001,0.3,0.026,0.013,60,16,90
경기,파주,교외대기,0.001,0.3,0.031,0.005,69,18,85
경기,파주읍,도시대기,0.001,0.3,0.021,0.016,49,15,82
경기,행신동,도시대기,0.002,0.3,0.024,0.011,49,11,77
경기,식사동,도시대기,0.002,0.3,0.026,0.01,53,8,75
경기,백마로(마두역),도로변대기,0.003,0.3,0.019,0.02,62,16,80
경기,신원동,도시대기,0.002,0.2,0.015,0.026,60,14,79
경기,주엽동,도시대기,0.002,0.3,0.026,0.012,50,8,75
경기,경안동,도시대기,0.002,0.4,0.02,0.021,73,11,86
경기,오포읍,도시대기,0.002,0.4,0.028,0.015,72,13,97
경기,곤지암,도시대기,0.002,0.3,0.025,0.014,77,20,112
경기,김량장동,도시대기,0.002,0.5,0.022,0.021,66,20,105
경기,수지,도시대기,0.002,0.3,0.027,0.016,63,14,97
경기,기흥,도시대기,0.002,0.4,0.011,0.03,54,16,109
경기,중부대로(구갈동),도로변대기,0.002,0.4,,0.036,78,16,87
경기,모현읍,도시대기,0.001,0.2,0.021,0.017,74,14,97
경기,이동읍,도시대기,0.002,0.3,0.022,0.018,66,21,109
경기,백암면,도시대기,0.002,0.5,0.023,0.017,51,26,147
경기,설성면,교외대기,0,0.1,0.028,0.008,93,27,124
경기,창전동,도시대기,0.002,0.4,0.022,0.016,80,20,105
경기,장호원읍,도시대기,0.003,0.3,0.029,0.01,45,27,100
경기,부발읍,도시대기,0.003,0.3,0.025,0.015,93,20,120
경기,선단동,도시대기,0.003,0.4,0.021,0.014,55,19,90
경기,일동면,도시대기,0.003,0.4,0.031,0.007,50,14,77
경기,사우동,도시대기,0.008,0.2,0.022,0.02,56,14,90
경기,월곶면,도시대기,0.002,0.3,0.027,0.01,51,12,74
경기,한강신도시,도시대기,0.002,0.2,0.024,0.013,63,12,79
경기,한강로,도로변대기,0.002,0.3,0.014,0.026,64,8,79
경기,당동,도시대기,0.002,0.4,0.02,0.019,71,7,80
경기,산본동,도시대기,0.002,0.2,0.023,0.013,62,14,85
경기,오산동,도시대기,0.003,0.3,0.022,0.019,75,16,97
경기,금암로(신장동),도로변대기,0.003,0.3,0.02,0.016,80,22,100
경기,신장동,도시대기,0.003,0.3,0.019,0.03,82,20,92
경기,미사,도시대기,0.002,0.4,0.014,0.028,74,15,88
경기,남양읍,도시대기,0.003,0.4,0.013,0.027,79,22,87
경기,향남읍,도시대기,0.002,0.3,0.021,0.015,74,21,92
경기,동탄,도시대기,0.004,0.3,0.02,0.022,78,13,85
경기,소사본동,도시대기,0.002,0.3,0.016,0.023,64,18,90
경기,내동,도시대기,0.003,0.3,0.01,0.028,66,19,79
경기,중2동,도시대기,0.002,0.2,0.019,0.02,59,14,82
경기,오정동,도시대기,0.001,0.5,0.016,0.023,54,13,79
경기,송내대로(중동),도로변대기,0.003,0.3,0.008,0.022,54,12,75
경기,신풍동,도시대기,0.003,0.3,0.01,0.032,34,5,55
경기,인계동,도시대기,0.002,0.5,0.007,0.032,26,,
경기,광교동,도시대기,0.002,0.4,0.005,0.035,27,4,58
경기,영통동,도시대기,0.002,0.5,0.011,0.027,25,8,45
경기,천천동,도시대기,0.002,0.4,0.006,0.035,19,5,58
경기,경수대로(동수원),도로변대기,0.003,0.4,0.005,0.044,40,9,73
경기,고색동,도시대기,0.002,0.4,0.002,0.04,40,8,66
경기,호매실동,도시대기,0.002,0.2,0.013,0.019,,,
경기,대왕판교로(백현동),도로변대기,0.005,0.6,0.003,0.052,31,,
경기,단대동,도시대기,0.002,0.3,0.01,0.031,29,8,51
경기,정자동,도시대기,0.002,0.3,0.009,0.03,27,5,50
경기,수내동,도시대기,0.002,0.4,0.009,0.032,30,8,53
경기,성남대로(모란역),도로변대기,0.003,0.5,0.005,0.04,34,3,66
경기,복정동,도시대기,0.001,0.4,0.009,0.035,34,5,58
경기,운중동,도시대기,0.002,0.4,0.003,0.037,24,,
경기,상대원동,도시대기,0.003,0.7,0.008,0.034,30,5,56
경기,의정부동,도시대기,0.003,0.3,0.01,0.032,35,8,53
경기,의정부1동,도시대기,0.002,0.4,0.004,0.032,29,15,53
경기,송산3동,도시대기,0.003,0.4,0.003,0.035,25,13,58
경기,안양8동,도시대기,0.001,0.3,0.016,0.02,,,
경기,부림동,도시대기,0.002,0.3,0.012,0.024,39,2,54
경기,호계동,도시대기,0.003,0.3,0.009,0.029,36,7,51
경기,안양2동,도시대기,0.002,0.6,0.009,0.027,29,6,45
경기,철산동,도시대기,0.002,0.3,0.01,0.028,30,7,50
경기,소하동,도시대기,0.003,0.3,0.008,0.03,31,7,54
경기,고잔동,도시대기,0.002,0.3,0.016,0.018,31,8,53
경기,원시동,도시대기,0.001,0.3,0.007,0.029,33,10,55
경기,본오동,도시대기,0.002,0.5,0.003,0.034,28,11,56
경기,원곡동,도시대기,0.003,0.3,0.004,0.036,36,5,59
경기,부곡동1,도시대기,0.003,0.4,0.001,0.053,36,8,88
경기,대부동,도시대기,0.002,0.2,0.028,0.004,23,4,47
경기,호수동,도시대기,0.002,0.3,0.007,0.032,26,6,53
경기,중앙대로(고잔동),도로변대기,0.003,0.3,,0.02,31,16,48
경기,별양동,도시대기,0.002,0.3,0.014,0.024,26,0,45
경기,과천동,도시대기,0.003,0.7,0.003,0.03,25,5,50
경기,교문동,도시대기,0.001,0.3,0.02,0.014,28,1,45
경기,동구동,도시대기,0.002,0.5,0.006,0.018,29,7,51
경기,부곡3동,도시대기,0.002,0.4,0.007,0.032,30,6,53
경기,고천동,도시대기,0.002,0.3,0.014,0.024,25,7,50
경기,정왕동,도시대기,0.003,0.4,0.004,0.034,37,10,56
경기,시화산단,도시대기,0.002,0.4,0.006,0.036,42,8,59
경기,대야동,도시대기,0.003,0.3,0.005,0.029,28,10,48
경기,목감동,도시대기,,,,,,,
경기,장현동,도시대기,0.002,0.3,0.003,0.029,35,9,50
경기,서해안로,도로변대기,0.002,0.5,0.01,0.03,33,10,50
경기,금곡동,도시대기,0.002,0.3,0.004,0.032,29,10,53
경기,오남읍,도시대기,0.002,0.3,0.015,0.016,25,13,47
경기,별내동,도시대기,0.002,0.3,0.004,0.031,33,6,51
경기,화도읍,도시대기,0.002,0.2,0.019,0.014,37,6,53
경기,경춘로,도로변대기,0.002,0.4,0.002,0.041,61,16,68
경기,와부읍,도시대기,0.002,0.2,0.018,0.014,27,7,47
경기,진접읍,도시대기,0.002,0.3,0.011,0.022,33,11,53
경기,비전동,도시대기,,,,,,7,
경기,안중,도시대기,0.002,0.2,0.004,0.039,32,16,65
경기,평택항,도시대기,0.001,0.2,0.003,0.03,40,14,53
경기,송북동,도시대기,0.002,0.4,0.008,0.027,32,13,50
경기,청북읍,도시대기,0.003,0.4,0.005,0.03,31,9,50
경기,고덕면,도시대기,0.003,0.4,0.012,0.024,23,9,42
경기,금촌동,도시대기,0.002,0.5,0.011,0.026,27,3,50
경기,운정,도시대기,0.002,0.3,0.019,0.016,32,6,52
경기,파주,교외대기,0.001,0.2,0.025,0.002,40,10,60
경기,파주읍,도시대기,0.002,0.3,0.012,0.013,21,7,43
경기,행신동,도시대기,0.002,0.4,0.016,0.015,26,5,43
경기,식사동,도시대기,0.002,0.4,0.017,0.016,33,1,45
경기,백마로(마두역),도로변대기,0.003,0.4,0.013,0.024,45,4,59
경기,신원동,도시대기,0.002,0.4,0.003,0.035,41,14,58
경기,주엽동,도시대기,0.002,0.3,0.018,0.015,33,2,48
경기,경안동,도시대기,0.002,0.4,0.005,0.033,32,11,54
경기,오포읍,도시대기,0.002,0.5,0.018,0.016,31,8,52
경기,곤지암,도시대기,0.002,0.4,0.005,0.026,29,8,50
경기,김량장동,도시대기,0.002,0.4,0.007,0.033,23,10,54
경기,수지,도시대기,0.002,0.4,0.011,0.028,28,9,47
경기,기흥,도시대기,0.002,0.4,0.006,0.034,21,9,56
경기,중부대로(구갈동),도로변대기,0.002,0.4,,0.04,29,6,66
경기,모현읍,도시대기,0.002,0.3,0.018,0.024,28,7,48
경기,이동읍,도시대기,0.002,0.4,0.004,0.032,31,10,53
경기,백암면,도시대기,0.001,0.3,0.005,0.029,27,9,48
경기,설성면,교외대기,0,0,0.02,0.009,30,14,54
경기,창전동,도시대기,0.002,0.4,0.01,0.023,32,8,43
경기,장호원읍,도시대기,0.003,0.2,0.008,0.02,18,5,37
경기,부발읍,도시대기,0.003,0.3,0.012,0.027,40,12,52
경기,선단동,도시대기,0.003,0.3,0.019,0.011,29,9,48
경기,일동면,도시대기,0.002,0.4,0.013,0.018,26,11,40
경기,사우동,도시대기,0.003,0.1,0.015,0.021,31,12,50
경기,월곶면,도시대기,0.002,0.4,0.003,0.03,42,13,50
경기,한강신도시,도시대기,0.003,0.2,0.014,0.018,49,7,56
경기,한강로,도로변대기,0.002,0.4,0.014,0.021,42,8,55
경기,당동,도시대기,0.002,0.4,0.012,0.026,33,6,52
경기,산본동,도시대기,0.002,0.2,0.016,0.016,31,5,47
경기,오산동,도시대기,0.002,0.3,0.008,0.029,22,7,48
경기,금암로(신장동),도로변대기,0.002,0.4,0.003,0.036,34,7,59
경기,신장동,도시대기,0.002,0.4,0.004,0.049,32,9,81
경기,미사,도시대기,0.002,0.4,0.008,0.029,30,11,53
경기,남양읍,도시대기,0.003,0.4,0.006,0.032,37,6,53
경기,향남읍,도시대기,0.002,0.3,0.014,0.018,36,13,51
경기,동탄,도시대기,0.004,0.4,0.006,0.031,29,6,51
경기,우정읍,도시대기,0.002,0.3,0.012,0.024,38,8,48
경기,청계동,도시대기,0.002,0.3,0.013,0.019,27,5,42
경기,새솔동,도시대기,0.002,0.4,0.012,0.012,,9,
경기,봉담읍,도시대기,0.002,0.4,0.004,0.029,45,12,53
경기,서신면,도시대기,0.002,0.3,0.015,0.02,31,8,47
경기,백석읍,도시대기,0.002,0.4,0.007,0.016,42,17,48
경기,고읍,도시대기,0.002,0.5,0.004,0.03,31,7,50
경기,보산동,도시대기,0.003,0.4,0.006,0.021,29,5,47
경기,봉산동,도시대기,0.002,0.4,0.002,0.037,24,7,61
경기,공도읍,도시대기,0.002,0.4,0.008,0.032,26,9,53
경기,죽산면,도시대기,0.002,0.4,0.006,0.025,29,10,47
경기,중앙동(경기),도시대기,0.003,0.5,0.006,0.037,37,9,61
경기,대신면,도시대기,0.002,0.3,0.014,0.014,34,14,42
경기,가남읍,도시대기,0.002,0.4,0.008,0.024,50,14,55
경기,연천,도시대기,0.002,0.4,0.008,0.017,29,6,40
경기,가평,도시대기,,,,,,,
경기,설악면,도시대기,0.002,0.4,0.015,0.017,32,9,50
경기,용문면,도시대기,0.003,0.4,0.019,0.017,26,,
경기,양평읍,도시대기,0.002,0.3,0.023,0.011,27,10,50
경기,연천(DMZ),교외대기,0.001,0,0.027,0.003,50,1,62
경기,소사본동,도시대기,0.002,0.3,0.012,0.024,31,10,47
경기,내동,도시대기,0.003,0.4,0.002,0.046,49,13,76
경기,중2동,도시대기,0.002,0.3,0.011,0.027,33,8,48
경기,오정동,도시대기,0.001,0.5,0.01,0.026,35,4,51
경기,송내대로(중동),도로변대기,0.003,0.4,0.002,0.027,27,7,45
경기,식사동,도시대기,0.002,0.5,0.003,0.035,35,11,58
경기,백마로(마두역),도로변대기,0.004,0.7,0.004,0.041,45,15,68
경기,신원동,도시대기,,0.4,0.005,0.028,25,21,51
경기,주엽동,도시대기,0.002,0.4,0.003,0.032,26,6,53
경기,경안동,도시대기,0.003,0.4,0.003,0.032,24,9,53
경기,오포읍,도시대기,0.002,0.4,0.003,0.03,23,12,50
경기,곤지암,도시대기,0.002,0.4,0.003,0.026,21,13,43
경기,김량장동,도시대기,0.002,0.4,0.01,0.026,18,10,43
경기,수지,도시대기,0.002,0.4,0.002,0.041,20,9,68
경기,기흥,도시대기,0.002,0.4,0.006,0.03,15,8,
경기,중부대로(구갈동),도로변대기,0.002,0.4,,0.034,24,12,56
경기,모현읍,도시대기,0.002,0.3,0.004,0.041,21,12,68
경기,이동읍,도시대기,0.002,0.4,0.002,0.031,29,17,51
경기,백암면,도시대기,0.001,0.3,0.005,0.021,22,16,43
경기,설성면,교외대기,0,0.1,0.014,0.014,29,18,59
경기,창전동,도시대기,0.002,0.4,0.004,0.03,20,13,50
경기,장호원읍,도시대기,0.004,0.4,0.009,0.02,20,13,33
경기,부발읍,도시대기,0.003,0.3,0.009,0.027,26,13,45
경기,연천(DMZ),교외대기,,,,,,,
경기,선단동,도시대기,0.003,0.6,0.002,0.032,26,14,53
경기,일동면,도시대기,,,,,,,
경기,사우동,도시대기,0.004,0.4,0.003,0.04,20,12,66
경기,고촌읍,도시대기,,,,,,,
경기,월곶면,도시대기,0.002,0.4,0.003,0.028,33,21,50
경기,한강신도시,도시대기,0.004,0.4,0.003,0.037,40,16,61
경기,한강로,도로변대기,0.003,0.5,0.003,0.039,34,13,65
경기,당동,도시대기,0.003,0.5,0.002,0.042,24,6,70
경기,산본동,도시대기,0.003,0.3,0.002,0.036,21,6,59
경기,오산동,도시대기,0.002,0.4,0.002,0.043,19,10,71
경기,금암로(신장동),도로변대기,0.002,0.4,0.002,0.037,31,11,61
경기,신장동,도시대기,0.002,0.4,0.002,0.051,40,9,85
경기,미사,도시대기,0.002,0.4,0.002,0.036,26,9,59
경기,남양읍,도시대기,0.003,0.4,0.004,0.036,31,9,59
경기,향남읍,도시대기,0.002,0.3,0.007,0.026,22,15,43
경기,동탄,도시대기,0.004,0.4,0.002,0.038,23,6,63
경기,우정읍,도시대기,0.002,0.4,0.009,0.026,19,7,43
경기,청계동,도시대기,0.002,0.3,0.004,0.028,19,10,47
경기,새솔동,도시대기,0.002,0.5,0.004,0.021,,15,
경기,봉담읍,도시대기,0.003,0.4,0.002,0.031,27,21,51
경기,서신면,도시대기,0.002,0.3,0.009,0.025,23,12,42
경기,백석읍,도시대기,0.002,0.4,0.005,0.016,32,18,33
경기,고읍,도시대기,0.002,0.6,0.004,0.033,29,14,54
경기,보산동,도시대기,0.003,0.5,0.004,0.026,19,11,47
경기,봉산동,도시대기,0.002,0.2,0.004,0.026,17,13,43
경기,공도읍,도시대기,0.002,0.4,0.002,0.034,21,16,56
경기,죽산면,도시대기,0.003,0.5,0.002,0.028,29,15,47
경기,중앙동(경기),도시대기,0.003,0.6,0.003,0.037,31,13,61
경기,대신면,도시대기,,,,,,,
경기,가남읍,도시대기,0.002,0.3,0.007,0.02,50,24,56
경기,연천,도시대기,0.003,0.5,0.006,0.015,17,11,30
경기,가평,도시대기,,,,,,,
경기,설악면,도시대기,0.003,0.6,0.002,0.028,30,13,47
경기,용문면,도시대기,0.003,0.4,0.012,0.022,10,,
경기,양평읍,도시대기,0.003,2.2,0.005,0.029,28,15,52
경기,신풍동,도시대기,0.003,0.3,0.005,0.035,18,9,58
경기,인계동,도시대기,0.002,0.5,0.003,0.038,22,10,63
경기,광교동,도시대기,0.002,0.5,0.005,0.035,20,5,58
경기,영통동,도시대기,0.002,0.4,0.003,0.04,25,11,
경기,천천동,도시대기,0.003,0.4,0.004,0.035,21,6,58
경기,경수대로(동수원),도로변대기,0.003,0.4,0.002,0.042,22,10,70
경기,고색동,도시대기,0.002,0.4,0.002,0.04,32,15,
경기,호매실동,도시대기,0.003,0.4,0.002,0.035,,,
경기,대왕판교로(백현동),도로변대기,0.005,0.7,0.004,0.045,23,,
경기,단대동,도시대기,0.002,0.4,0.006,0.039,14,8,65
경기,정자동,도시대기,0.002,0.4,0.003,0.038,23,11,63
경기,수내동,도시대기,0.003,0.5,0.002,0.04,22,7,66
경기,성남대로(모란역),도로변대기,0.003,0.5,0.003,0.038,19,6,63
경기,복정동,도시대기,0.001,0.4,0.004,0.046,22,6,76
경기,운중동,도시대기,0.002,0.5,0.007,0.029,14,,
경기,상대원동,도시대기,0.003,0.7,0.003,0.041,19,7,68
경기,의정부동,도시대기,0.004,0.5,0.002,0.043,26,13,71
경기,의정부1동,도시대기,0.002,0.5,0.002,0.037,24,14,61
경기,송산3동,도시대기,0.004,0.5,0.003,0.038,19,9,63
경기,안양8동,도시대기,0.002,0.4,0.004,0.038,,,
경기,부림동,도시대기,0.003,0.4,0.003,0.041,27,5,68
경기,호계동,도시대기,0.005,0.4,0.003,0.041,24,8,68
경기,안양2동,도시대기,0.003,0.5,0.002,0.038,20,10,63
경기,철산동,도시대기,0.002,0.3,0.006,0.034,20,10,56
경기,소하동,도시대기,0.004,0.4,0.001,0.039,24,11,65
경기,고잔동,도시대기,0.003,0.4,0.003,0.039,28,8,65
