운영기관,충전소,충전기ID,충전기타입,지역,시군구,행정동,주소,이용가능시간,이용자 제한,충전용량,비고
지커넥트,수정강변타운,28,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 학사로17번길 31수정강변타운(2322 수정강변타운),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,수정강변타운,29,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 학사로17번길 31수정강변타운(2322 수정강변타운),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,수정강변타운,30,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 학사로17번길 31수정강변타운(2322 수정강변타운),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,양우내안애팰리스,1,AC완속,부산광역시 ,해운대구 ,중동,"부산광역시 해운대구 좌동순환로433번길 40(중동, 해운대 양우내안애팰리스)(해운대 양우내안애팰리스)",24시간 이용가능,거주자외 출입제한,,
지커넥트,양정퀸즈팰리스,1,AC완속,부산광역시 ,부산진구 ,양정동,부산광역시 부산진구 거제대로48번길 20양정퀸즈팰리스(양정역 퀸즈팰리스),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,양정퀸즈팰리스,2,AC완속,부산광역시 ,부산진구 ,양정동,부산광역시 부산진구 거제대로48번길 20양정퀸즈팰리스(양정역 퀸즈팰리스),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,양정퀸즈팰리스,3,AC완속,부산광역시 ,부산진구 ,양정동,부산광역시 부산진구 거제대로48번길 20양정퀸즈팰리스(양정역 퀸즈팰리스),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,양정퀸즈팰리스,4,AC완속,부산광역시 ,부산진구 ,양정동,부산광역시 부산진구 거제대로48번길 20양정퀸즈팰리스(양정역 퀸즈팰리스),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,양정퀸즈팰리스,5,AC완속,부산광역시 ,부산진구 ,양정동,부산광역시 부산진구 거제대로48번길 20양정퀸즈팰리스(양정역 퀸즈팰리스),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,에이스하이테크21,1,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),24시간 이용가능,,,
지커넥트,에이스하이테크21,2,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),24시간 이용가능,,,
지커넥트,에이스하이테크21,3,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),24시간 이용가능,,,
지커넥트,엘크루블루오션C3아파트,1,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,2,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,3,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,4,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,5,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,6,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,7,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,8,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,9,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,엘크루블루오션C3아파트,10,AC완속,부산광역시 ,강서구 ,명지동,"부산광역시 강서구 명지오션시티12로 92(명지동, 엘크루 블루오션)(엘크루 블루오션)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,
지커넥트,연지자이2차,1,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,2,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,3,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,4,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,5,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,6,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,7,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,8,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,9,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,10,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,11,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,12,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,13,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,14,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,15,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,16,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,17,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,18,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,19,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,20,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,21,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,연지자이2차,22,AC완속,부산광역시 ,부산진구 ,연지동,부산광역시 부산진구 초연로 11연지자이2차(406 연지자이2차),08:00~22:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,1,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,2,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,3,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,4,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,5,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,6,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,7,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,8,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,9,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,10,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,11,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,12,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,13,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,14,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,15,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,16,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,17,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,18,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,19,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
지커넥트,영도센트럴예일린의뜰,20,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 태종로 172영도센트럴예일린의뜰(봉래동4가 69-1),08:00~20:00,거주자외 출입제한,7kW,
